Mixture	TechRepMixture	Run	Channel	Protein	Abundance	BioReplicate	Condition
Mixture1	1	Mixture1_1	channel9	sp|Q41931|ACCO2_ARATH1-aminocyclopropane-1-carboxylateoxidase2OS=ArabidopsisthalianaOX=3702GN=ACO2PE=1SV=2	10.053049866719084	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q41932|PSBQ2_ARATHOxygen-evolvingenhancerprotein3-2,chloroplasticOS=ArabidopsisthalianaOX=3702GN=PSBQ2PE=1SV=2	14.640084618022694	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q42029|PSBP1_ARATHOxygen-evolvingenhancerprotein2-1,chloroplasticOS=ArabidopsisthalianaOX=3702GN=PSBP1PE=1SV=2	14.963652195314072	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q42112|RLA02_ARATH60SacidicribosomalproteinP0-2OS=ArabidopsisthalianaOX=3702GN=RPP0BPE=1SV=2	12.184290580895926	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q42202|RL40B_ARATHUbiquitin-60SribosomalproteinL40-2OS=ArabidopsisthalianaOX=3702GN=RPL40BPE=2SV=2	12.964107578783377	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q42403|TRXH3_ARATHThioredoxinH3OS=ArabidopsisthalianaOX=3702GN=TRX3PE=1SV=1	13.422285811933586	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q42406|CP18D_ARATHPeptidyl-prolylcis-transisomeraseCYP18-4OS=ArabidopsisthalianaOX=3702GN=CYP18-4PE=1SV=1	12.549745193909738	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q42418|PRF2_ARATHProfilin-2OS=ArabidopsisthalianaOX=3702GN=PRF2PE=1SV=1	13.106926294212087	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q42440|PAI1_ARATHN-(5'-phosphoribosyl)anthranilateisomerase1,chloroplasticOS=ArabidopsisthalianaOX=3702GN=PAI1PE=1SV=1	14.045386226449088	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q42449|PRF1_ARATHProfilin-1OS=ArabidopsisthalianaOX=3702GN=PRF1PE=1SV=1	11.16958214526245	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q42472|DCE2_ARATHGlutamatedecarboxylase2OS=ArabidopsisthalianaOX=3702GN=GAD2PE=1SV=1	12.48720298129563	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q42512|CR15A_ARATHProteinCOLD-REGULATED15A,chloroplasticOS=ArabidopsisthalianaOX=3702GN=COR15APE=1SV=1	15.367220518514271	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q42521|DCE1_ARATHGlutamatedecarboxylase1OS=ArabidopsisthalianaOX=3702GN=GAD1PE=1SV=2	12.073846613787826	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q42522|GSA2_ARATHGlutamate-1-semialdehyde2,1-aminomutase2,chloroplasticOS=ArabidopsisthalianaOX=3702GN=GSA2PE=1SV=2	13.629560827202004	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q42527|PAI2_ARATHN-(5'-phosphoribosyl)anthranilateisomerase2,chloroplasticOS=ArabidopsisthalianaOX=3702GN=PAI2PE=2SV=1	13.566857199659422	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q42529|TRPA2_ARATHTryptophansynthasealphachain,chloroplasticOS=ArabidopsisthalianaOX=3702GN=TSA1PE=1SV=1	12.080084438195392	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q42533|BCCP1_ARATHBiotincarboxylcarrierproteinofacetyl-CoAcarboxylase1,chloroplasticOS=ArabidopsisthalianaOX=3702GN=BCCP1PE=1SV=2	14.34765539754726	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q42545|FTSZ1_ARATHCelldivisionproteinFtsZhomolog1,chloroplasticOS=ArabidopsisthalianaOX=3702GN=FTSZ1PE=1SV=2	12.800787732869146	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q42546|DPNP1_ARATHSAL1phosphataseOS=ArabidopsisthalianaOX=3702GN=SAL1PE=1SV=1	13.453999155028596	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q42547|CATA3_ARATHCatalase-3OS=ArabidopsisthalianaOX=3702GN=CAT3PE=1SV=3	13.547787104230537	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q42553|IDI2_ARATHIsopentenyl-diphosphateDelta-isomeraseII,chloroplasticOS=ArabidopsisthalianaOX=3702GN=IPP2PE=1SV=1	12.64047228146487	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q42560|ACO1_ARATHAconitatehydratase1OS=ArabidopsisthalianaOX=3702GN=ACO1PE=1SV=2	12.784533495703492	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q42561|FATA1_ARATHOleoyl-acylcarrierproteinthioesterase1,chloroplasticOS=ArabidopsisthalianaOX=3702GN=FATAPE=1SV=1	12.808302094843459	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q42564|APX3_ARATHL-ascorbateperoxidase3OS=ArabidopsisthalianaOX=3702GN=APX3PE=1SV=1	13.020034439448937	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q42565|ASB1_ARATHAnthranilatesynthasebetasubunit1,chloroplasticOS=ArabidopsisthalianaOX=3702GN=ASB1PE=1SV=1	11.970379130677305	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q42581|KPRS1_ARATHRibose-phosphatepyrophosphokinase1,chloroplasticOS=ArabidopsisthalianaOX=3702GN=PRS1PE=2SV=2	12.240200234714926	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q42583|KPRS2_ARATHRibose-phosphatepyrophosphokinase2,chloroplasticOS=ArabidopsisthalianaOX=3702GN=PRS2PE=2SV=2	12.903033815938073	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q42589|NLTP1_ARATHNon-specificlipid-transferprotein1OS=ArabidopsisthalianaOX=3702GN=LTP1PE=2SV=1	13.289362990742962	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q42592|APXS_ARATHL-ascorbateperoxidaseS,chloroplastic/mitochondrialOS=ArabidopsisthalianaOX=3702GN=APXSPE=1SV=2	13.505049610592494	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q42593|APXT_ARATHL-ascorbateperoxidaseT,chloroplasticOS=ArabidopsisthalianaOX=3702GN=APXTPE=2SV=2	12.158416605502644	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q42601|CARB_ARATHCarbamoyl-phosphatesynthaselargechain,chloroplasticOS=ArabidopsisthalianaOX=3702GN=CARBPE=1SV=1	13.367601299479569	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q42606|UPM1_ARATHS-adenosyl-L-methionine-dependenturoporphyrinogenIIImethyltransferase,chloroplasticOS=ArabidopsisthalianaOX=3702GN=UPM1PE=1SV=1	12.072679719435548	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q43127|GLNA2_ARATHGlutaminesynthetase,chloroplastic/mitochondrialOS=ArabidopsisthalianaOX=3702GN=GLN2PE=1SV=1	13.809845863490198	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q43295|APK1_ARATHAdenylyl-sulfatekinase1,chloroplasticOS=ArabidopsisthalianaOX=3702GN=APK1PE=1SV=1	13.705770660329339	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q43307|PLSB_ARATHGlycerol-3-phosphateacyltransferase,chloroplasticOS=ArabidopsisthalianaOX=3702GN=ATS1PE=1SV=2	13.637455191338812	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q43316|HEM3_ARATHPorphobilinogendeaminase,chloroplasticOS=ArabidopsisthalianaOX=3702GN=HEMCPE=1SV=1	13.825579270306001	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q43349|CP29A_ARATH29kDaribonucleoprotein,chloroplasticOS=ArabidopsisthalianaOX=3702GN=CP29APE=2SV=2	12.956462117738642	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q43725|CYSKM_ARATHCysteinesynthase,mitochondrialOS=ArabidopsisthalianaOX=3702GN=OASCPE=1SV=3	13.253848707345922	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q43727|G6PD1_ARATHGlucose-6-phosphate1-dehydrogenase1,chloroplasticOS=ArabidopsisthalianaOX=3702GN=G6PD1PE=1SV=2	12.412726050936136	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q43870|APS2_ARATHATPsulfurylase2OS=ArabidopsisthalianaOX=3702GN=APS2PE=1SV=1	11.629778964413639	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q56WD9|THIK2_ARATH3-ketoacyl-CoAthiolase2,peroxisomalOS=ArabidopsisthalianaOX=3702GN=PED1PE=1SV=2	11.563511047372376	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q56WH1|TBA3_ARATHTubulinalpha-3chainOS=ArabidopsisthalianaOX=3702GN=TUBA3PE=1SV=2	12.79269666531079	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q56WK6|PATL1_ARATHPatellin-1OS=ArabidopsisthalianaOX=3702GN=PATL1PE=1SV=2	13.047368581757969	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q56X52|AOX4_ARATHUbiquinoloxidase4,chloroplastic/chromoplasticOS=ArabidopsisthalianaOX=3702GN=AOX4PE=1SV=2	12.991694681564212	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q56XR7|STR4A_ARATHRhodanese-likedomain-containingprotein4A,chloroplasticOS=ArabidopsisthalianaOX=3702GN=STR4APE=2SV=1	12.428698101729314	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q56XV8|CPNA2_ARATHChaperonin60subunitalpha2,chloroplasticOS=ArabidopsisthalianaOX=3702GN=CPN60A2PE=2SV=1	11.54099376596542	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q56Y11|DDPS2_ARATHDehydrodolichyldiphosphatesynthase2OS=ArabidopsisthalianaOX=3702GN=At5g58770PE=2SV=2	12.913341163370943	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q56Y42|PLR1_ARATHPyridoxalreductase,chloroplasticOS=ArabidopsisthalianaOX=3702GN=PLR1PE=1SV=1	12.94731739258101	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q56YA5|SGAT_ARATHSerine--glyoxylateaminotransferaseOS=ArabidopsisthalianaOX=3702GN=AGT1PE=1SV=2	12.984139916668385	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q56YW9|TBB2_ARATHTubulinbeta-2chainOS=ArabidopsisthalianaOX=3702GN=TUBB2PE=2SV=2	12.515477063044596	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q56ZI2|PATL2_ARATHPatellin-2OS=ArabidopsisthalianaOX=3702GN=PATL2PE=1SV=2	11.788899337539387	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q5M731|TPS1L_ARATHThiaminebiosyntheticbifunctionalenzymeTH1,chloroplasticOS=ArabidopsisthalianaOX=3702GN=TH1PE=1SV=1	12.383317632363031	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q5M755|PAP7_ARATHFibrillin-5,chloroplasticOS=ArabidopsisthalianaOX=3702GN=FBN5PE=1SV=1	12.091394581164717	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q5XF33|CHLI2_ARATHMagnesium-chelatasesubunitChlI-2,chloroplasticOS=ArabidopsisthalianaOX=3702GN=CHLI2PE=1SV=1	13.859507060362695	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q67Y99|CLPF_ARATHClpproteaseadapterproteinClpF,chloroplasticOS=ArabidopsisthalianaOX=3702GN=CLPFPE=1SV=1	12.968106534730323	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q680K2|GPPL1_ARATHHaloaciddehalogenase-likehydrolasedomain-containingproteinAt4g39970OS=ArabidopsisthalianaOX=3702GN=At4g39970PE=2SV=1	13.455866394281456	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q681Y3|Y1099_ARATHPutativetransferaseAt1g60990,chloroplasticOS=ArabidopsisthalianaOX=3702GN=At1g60990PE=1SV=1	12.841331863364791	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q682I1|BOLA1_ARATHProteinBOLA1,chloroplasticOS=ArabidopsisthalianaOX=3702GN=BOLA1PE=1SV=1	12.421471400659009	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q6DYE4|Y1609_ARATHUncharacterizedproteinAt1g26090,chloroplasticOS=ArabidopsisthalianaOX=3702GN=At1g26090PE=1SV=1	12.197054971669274	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q6ICZ8|NACA3_ARATHNascentpolypeptide-associatedcomplexsubunitalpha-likeprotein3OS=ArabidopsisthalianaOX=3702GN=At5g13850PE=1SV=1	13.08092173585383	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q6NKS4|LIL32_ARATHLight-harvestingcomplex-likeprotein3isotype2,chloroplasticOS=ArabidopsisthalianaOX=3702GN=LIL3.2PE=1SV=1	13.590312275001981	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q6NLB0|GSTL1_ARATHGlutathioneS-transferaseL1OS=ArabidopsisthalianaOX=3702GN=GSTL1PE=2SV=1	14.204489139499756	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q6NLQ7|RIBA2_ARATHMonofunctionalriboflavinbiosynthesisproteinRIBA2,chloroplasticOS=ArabidopsisthalianaOX=3702GN=RIBA2PE=1SV=1	13.772561482917707	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q6NPM8|HIS7_ARATHBifunctionalphosphataseIMPL2,chloroplasticOS=ArabidopsisthalianaOX=3702GN=HISN7PE=1SV=1	13.731825544763414	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q6STH5|HF101_ARATHFe-SclusterassemblyfactorHCF101,chloroplasticOS=ArabidopsisthalianaOX=3702GN=HCF101PE=1SV=1	13.109042736334334	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q6TBX7|LUT1_ARATHCaroteneepsilon-monooxygenase,chloroplasticOS=ArabidopsisthalianaOX=3702GN=CYP97C1PE=1SV=1	13.120715668463545	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q6ZY51|PWD_ARATHPhosphoglucan,waterdikinase,chloroplasticOS=ArabidopsisthalianaOX=3702GN=GWD3PE=1SV=1	13.511025239421619	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q76FS5|SPS2_ARATHSolanesyldiphosphatesynthase2,chloroplasticOS=ArabidopsisthalianaOX=3702GN=SPS2PE=1SV=1	12.214410815878907	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q7PC87|AB34G_ARATHABCtransporterGfamilymember34OS=ArabidopsisthalianaOX=3702GN=ABCG34PE=2SV=1	13.723854932653452	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q7XZP5|APX5_ARATHL-ascorbateperoxidase5,peroxisomalOS=ArabidopsisthalianaOX=3702GN=APX5PE=1SV=2	11.291929700605841	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q7Y219|PMIR2_ARATHProteinPLASTIDMOVEMENTIMPAIRED1-RELATED2OS=ArabidopsisthalianaOX=3702GN=PMIR2PE=2SV=1	15.662301513613647	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q84JH7|SIRB_ARATHSirohydrochlorinferrochelatase,chloroplasticOS=ArabidopsisthalianaOX=3702GN=SIRBPE=1SV=1	12.465459840516257	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q84JT6|MSRB9_ARATHPeptidemethioninesulfoxidereductaseB9OS=ArabidopsisthalianaOX=3702GN=MSRB9PE=2SV=1	13.796134456545694	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q84LM4|AARE_ARATHAcylamino-acid-releasingenzymeOS=ArabidopsisthalianaOX=3702GN=AAREPE=1SV=1	11.85426577105205	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q84R21|Y1559_ARATHDUF21domain-containingproteinAt1g55930,chloroplasticOS=ArabidopsisthalianaOX=3702GN=CBSDUFCH2PE=2SV=2	12.635160147511835	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q84VQ4|NDHU_ARATHNAD(P)H-quinoneoxidoreductasesubunitU,chloroplasticOS=ArabidopsisthalianaOX=3702GN=ndhUPE=1SV=1	12.947698216654985	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q84VZ1|FHY1C_ARATHFlavinmononucleotidehydrolase1,chloroplaticOS=ArabidopsisthalianaOX=3702GN=FHY1PE=1SV=1	13.241258549979438	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q84W56|RNJ_ARATHRibonucleaseJOS=ArabidopsisthalianaOX=3702GN=RNJPE=1SV=1	13.123903878413822	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q84W65|SUFE1_ARATHSufE-likeprotein1,chloroplastic/mitochondrialOS=ArabidopsisthalianaOX=3702GN=SUFE1PE=1SV=2	13.746247013598774	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q84WM9|EF1B1_ARATHElongationfactor1-beta1OS=ArabidopsisthalianaOX=3702GN=At5g12110PE=2SV=2	12.697901881740897	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q84WN0|Y4920_ARATHUncharacterizedproteinAt4g37920OS=ArabidopsisthalianaOX=3702GN=At4g37920PE=2SV=2	12.823981967838957	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q84WW2|6PGL3_ARATH6-phosphogluconolactonase3,chloroplasticOS=ArabidopsisthalianaOX=3702GN=PGL3PE=1SV=1	13.100302885547915	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q84WZ8|RM16L_ARATH60SribosomalproteinL16-like,mitochondrialOS=ArabidopsisthalianaOX=3702GN=At2g28815PE=2SV=2	13.053264397303352	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q84Y95|GRS14_ARATHMonothiolglutaredoxin-S14,chloroplasticOS=ArabidopsisthalianaOX=3702GN=GRXS14PE=1SV=2	13.44257126635744	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8GSJ1|HIS1B_ARATHATPphosphoribosyltransferase2,chloroplasticOS=ArabidopsisthalianaOX=3702GN=HISN1BPE=1SV=1	13.394798221664022	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8GSJ6|LQY1_ARATHProteindisulfide-isomeraseLQY1,chloroplasticOS=ArabidopsisthalianaOX=3702GN=LQY1PE=1SV=1	13.786146409028063	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8GTR4|PULA1_ARATHPullulanase1,chloroplasticOS=ArabidopsisthalianaOX=3702GN=PU1PE=1SV=2	12.3094430692512	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8GTY0|EF1A4_ARATHElongationfactor1-alpha4OS=ArabidopsisthalianaOX=3702GN=A4PE=1SV=2	12.666707113115933	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8GUN2|HINT1_ARATHAdenylylsulfataseHINT1OS=ArabidopsisthalianaOX=3702GN=HINT1PE=1SV=1	12.600935327493543	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8GW48|HSBP_ARATHHeatshockfactor-bindingproteinOS=ArabidopsisthalianaOX=3702GN=HSBPPE=1SV=1	12.435719791037279	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8GW78|CLPT2_ARATHATP-dependentClpproteaseATP-bindingsubunitCLPT2,chloroplasticOS=ArabidopsisthalianaOX=3702GN=CLPT2PE=1SV=1	13.935686071110412	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8GWE0|PP314_ARATHPentatricopeptiderepeat-containingproteinAt4g16390,chloroplasticOS=ArabidopsisthalianaOX=3702GN=P67PE=1SV=3	12.167911234411083	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8GWJ4|OSB3_ARATHProteinOSB3,chloroplastic/mitochondrialOS=ArabidopsisthalianaOX=3702GN=OSB3PE=2SV=1	12.166418263030623	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8GWP5|RIBD_ARATHRiboflavinbiosynthesisproteinPYRD,chloroplasticOS=ArabidopsisthalianaOX=3702GN=PYRDPE=1SV=1	12.40105427206284	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8GWS0|GRXC5_ARATHGlutaredoxin-C5,chloroplasticOS=ArabidopsisthalianaOX=3702GN=GRXC5PE=1SV=1	13.900618949351564	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8GWU0|PGP2_ARATHPhosphoglycolatephosphatase2OS=ArabidopsisthalianaOX=3702GN=PGLP2PE=1SV=1	13.879451821985871	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8GXH3|OSB2_ARATHProteinOSB2,chloroplasticOS=ArabidopsisthalianaOX=3702GN=OSB2PE=1SV=2	12.174442878924289	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8GXR9|NDC1_ARATHAlternativeNAD(P)H-ubiquinoneoxidoreductaseC1,chloroplastic/mitochondrialOS=ArabidopsisthalianaOX=3702GN=NDC1PE=1SV=2	12.896488752242607	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8GY91|APX6_ARATHPutativeL-ascorbateperoxidase6OS=ArabidopsisthalianaOX=3702GN=APX6PE=2SV=1	13.905405464470174	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8GYC7|PGL1B_ARATHPGR5-likeprotein1B,chloroplasticOS=ArabidopsisthalianaOX=3702GN=PGRL1BPE=1SV=1	13.067869748278355	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8GYK2|SOBRL_ARATHProbablecarboxylesteraseSOBER1-likeOS=ArabidopsisthalianaOX=3702GN=At4g22300PE=2SV=1	12.821884901494917	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8GZQ3|PNP1_ARATHPolyribonucleotidenucleotidyltransferase1,chloroplasticOS=ArabidopsisthalianaOX=3702GN=PNP1PE=1SV=1	13.262781471100322	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8H0S9|PSA_ARATHPuromycin-sensitiveaminopeptidaseOS=ArabidopsisthalianaOX=3702GN=MPA1PE=2SV=1	13.456628965849411	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8H0U5|TIC62_ARATHProteinTIC62,chloroplasticOS=ArabidopsisthalianaOX=3702GN=TIC62PE=1SV=1	13.081760690157404	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8H0V3|LGUL_ARATHLactoylglutathionelyaseOS=ArabidopsisthalianaOX=3702GN=At1g08110PE=2SV=1	13.70646348308872	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8H0W0|LPA3_ARATHProteinLPA3OS=ArabidopsisthalianaOX=3702GN=LPA3PE=1SV=1	13.271562021959232	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8H0W1|PLSP1_ARATHChloroplastprocessingpeptidaseOS=ArabidopsisthalianaOX=3702GN=PLSP1PE=2SV=2	13.667943280105344	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8H0X6|CYT6_ARATHCysteineproteinaseinhibitor6OS=ArabidopsisthalianaOX=3702GN=CYS6PE=1SV=2	13.817458732535052	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8H103|G6PIP_ARATHGlucose-6-phosphateisomerase1,chloroplasticOS=ArabidopsisthalianaOX=3702GN=PGI1PE=1SV=1	13.268850109470975	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8H112|PGL1A_ARATHPGR5-likeprotein1A,chloroplasticOS=ArabidopsisthalianaOX=3702GN=PGRL1APE=1SV=1	12.87156370641945	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8H124|Y2446_ARATHUncharacterizedproteinAt2g34460,chloroplasticOS=ArabidopsisthalianaOX=3702GN=At2g34460PE=1SV=1	14.415504550757614	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8H156|RAN3_ARATHGTP-bindingnuclearproteinRan-3OS=ArabidopsisthalianaOX=3702GN=RAN3PE=1SV=2	13.503413168239133	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8H159|UBQ10_ARATHPolyubiquitin10OS=ArabidopsisthalianaOX=3702GN=UBQ10PE=2SV=2	12.964107578783377	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8H1B3|BIP3_ARATHHeatshock70kDaproteinBIP3OS=ArabidopsisthalianaOX=3702GN=BIP3PE=1SV=1	11.031843975661129	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8H1E2|MDHNP_ARATHMalatedehydrogenase[NADP],chloroplasticOS=ArabidopsisthalianaOX=3702GN=At5g58330PE=2SV=1	13.90537226787027	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8H1Q1|TL203_ARATHThylakoidlumenalproteinTL20.3,chloroplasticOS=ArabidopsisthalianaOX=3702GN=TL20.3PE=1SV=1	13.32710790228149	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8H7F6|GRS16_ARATHBifunctionalmonothiolglutaredoxin-S16,chloroplasticOS=ArabidopsisthalianaOX=3702GN=GRXS16PE=1SV=2	13.493752723258362	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8L493|DAAA_ARATHD-amino-acidtransaminase,chloroplasticOS=ArabidopsisthalianaOX=3702GN=DAATPE=1SV=1	13.224181678450776	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8L540|LTO1_ARATHThiol-disulfideoxidoreductaseLTO1OS=ArabidopsisthalianaOX=3702GN=LTO1PE=1SV=1	13.640005238611325	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8L5Z4|YBEY_ARATHEndoribonucleaseYBEY,chloroplasticOS=ArabidopsisthalianaOX=3702GN=YBEYPE=1SV=1	10.26740603423156	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8L735|ISOA2_ARATHIsoamylase2,chloroplasticOS=ArabidopsisthalianaOX=3702GN=ISA2PE=1SV=2	12.086524862530103	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8L743|G6PD3_ARATHGlucose-6-phosphate1-dehydrogenase3,chloroplasticOS=ArabidopsisthalianaOX=3702GN=G6PD3PE=1SV=2	11.961615251140156	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8L762|BAM6_ARATHBeta-amylase6OS=ArabidopsisthalianaOX=3702GN=BAM6PE=2SV=1	12.392572429552745	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8L770|CLPR3_ARATHATP-dependentClpproteaseproteolyticsubunit-relatedprotein3,chloroplasticOS=ArabidopsisthalianaOX=3702GN=CLPR3PE=1SV=1	13.035184764465786	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8L785|SYGM2_ARATHGlycine--tRNAligase,chloroplastic/mitochondrial2OS=ArabidopsisthalianaOX=3702GN=EDD1PE=1SV=1	12.478215742838934	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8L794|XK1_ARATHD-ribulosekinaseOS=ArabidopsisthalianaOX=3702GN=XK1PE=1SV=1	12.404093303090121	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8L7B5|CH60B_ARATHChaperoninCPN60-like1,mitochondrialOS=ArabidopsisthalianaOX=3702GN=At2g33210PE=1SV=1	12.497726874049981	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8L7C9|GSTUK_ARATHGlutathioneS-transferaseU20OS=ArabidopsisthalianaOX=3702GN=GSTU20PE=1SV=1	14.080481184201304	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8L7R2|KHSE_ARATHHomoserinekinaseOS=ArabidopsisthalianaOX=3702GN=HSKPE=1SV=1	13.337157946543273	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8L7S8|RH3_ARATHDEAD-boxATP-dependentRNAhelicase3,chloroplasticOS=ArabidopsisthalianaOX=3702GN=RH3PE=1SV=2	11.963481039995962	1	1
Mixture1	1	Mixture1_1	channel9	sp|Q8L7S9|TRXY2_ARATHThioredoxinY2,chloroplasticOS=ArabidopsisthalianaOX=3702GN=At1g43560PE=2SV=1	13.269962748578948	1	1
